,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1998-03-20,0.3499999940395355,0.35364601016044617,0.34635400772094727,0.3499999940395355,0.3499999940395355,128256000,AMZN,0.28522885,0.39296901226043707,0.0,-0.042969018220901545
1998-04-01,0.35520800948143005,0.37656301259994507,0.35012999176979065,0.3755210041999817,0.3755210041999817,289032000,AMZN,0.23407932,0.3375000059604645,0.0,0.03802099823951721
1998-04-02,0.37968799471855164,0.40312498807907104,0.3739579916000366,0.3960939943790436,0.3960939943790436,332856000,AMZN,0.24538973,0.35364601016044617,0.0,0.04244798421859741
1998-04-13,0.39531299471855164,0.40104201436042786,0.3833329975605011,0.392969012260437,0.392969012260437,219600000,AMZN,0.30408314,0.3968749940395355,0.0,-0.0039059817790985107
1998-04-16,0.40052101016044617,0.41380199790000916,0.388280987739563,0.41041699051856995,0.41041699051856995,324888000,AMZN,0.3519172,0.37916699051856995,0.0,0.03125
1998-04-21,0.3968749940395355,0.3973959982395172,0.37968799471855164,0.3877600133419037,0.3877600133419037,167088000,AMZN,0.36308658,0.3807289898395538,0.0,0.007031023502349909
1998-04-22,0.3885419964790344,0.3901039958000183,0.36250001192092896,0.36354199051856995,0.36354199051856995,226032000,AMZN,0.36310482,0.38697901368141174,0.0,-0.023437023162841797
1998-04-28,0.38697901368141174,0.4145829975605011,0.3710939884185791,0.3984380066394806,0.3984380066394806,1391880000,AMZN,0.4445601,0.37656301259994507,-0.021874994039535522,0.0
1998-05-14,0.3833329975605011,0.39427098631858826,0.37916699051856995,0.3815099895000458,0.3815099895000458,172008000,AMZN,0.46175355,0.3687500059604645,-0.012759983539581299,0.0
1998-05-28,0.36354199051856995,0.3656249940395355,0.35520800948143005,0.35807299613952637,0.35807299613952637,188256000,AMZN,0.2748573,0.6010419726371765,0.0,-0.24296897649765015
1998-06-24,0.7916669845581055,0.8395829796791077,0.7427080273628235,0.8317710161209106,0.8317710161209106,1174092000,AMZN,1.1174192,0.9447919726371765,0.11302095651626587,0.0
1998-07-06,1.0614579916000366,1.1729170083999634,1.0458329916000366,1.162500023841858,1.162500023841858,937668000,AMZN,1.6410728,1.046354055404663,-0.11614596843719482,0.0
1998-07-10,0.8583329916000366,0.8822919726371765,0.8177080154418945,0.8291670083999634,0.8291670083999634,499644000,AMZN,1.8251406,0.9239580035209656,0.0947909951210022,0.0
1998-07-24,1.0770829916000366,1.0958329439163208,0.9750000238418579,1.0354169607162476,1.0354169607162476,579480000,AMZN,1.7039008,1.0229170322418213,-0.01249992847442627,0.0
1998-08-03,0.9145830273628235,0.9291669726371765,0.893750011920929,0.9020829796791077,0.9020829796791077,258264000,AMZN,1.5260817,1.1229170560836792,0.22083407640457153,0.0
1998-08-06,0.8697919845581055,0.9375,0.8588539958000183,0.9125000238418579,0.9125000238418579,372072000,AMZN,1.426423,0.9916669726371765,0.0791669487953186,0.0
1998-08-07,0.9270830154418945,0.9906250238418579,0.9114580154418945,0.9666669964790344,0.9666669964790344,468660000,AMZN,1.4030231,0.8824219703674316,-0.08424502611160278,0.0
1998-08-14,1.089063048362732,1.0895830392837524,1.0020829439163208,1.0229170322418213,1.0229170322418213,388200000,AMZN,1.4106698,0.71875,-0.3041670322418213,0.0
1998-08-21,1.0604170560836792,1.0856770277023315,1.0270830392837524,1.0807290077209473,1.0807290077209473,302724000,AMZN,1.3916049,0.614063024520874,-0.46666598320007324,0.0
1998-08-25,1.145313024520874,1.1458330154418945,1.0895830392837524,1.0968749523162842,1.0968749523162842,287028000,AMZN,1.3812879,0.7041670083999634,-0.3927079439163208,0.0
1998-08-28,0.9979169964790344,1.0072920322418213,0.8604170083999634,0.8824219703674316,0.8824219703674316,780720000,AMZN,1.3632412,0.7124999761581421,-0.16992199420928955,0.0
1998-09-09,0.7458329796791077,0.7697920203208923,0.6947919726371765,0.7041670083999634,0.7041670083999634,357924000,AMZN,1.287212,0.9302080273628235,0.2260410189628601,0.0
1998-09-10,0.6614580154418945,0.6708329916000366,0.6270830035209656,0.6635419726371765,0.6635419726371765,639396000,AMZN,1.2793227,0.8552079796791077,0.19166600704193115,0.0
1998-09-15,0.5901039838790894,0.6229169964790344,0.5864580273628235,0.6083329916000366,0.6083329916000366,344568000,AMZN,1.1843776,0.9026039838790895,0.29427099227905285,0.0
1998-09-16,0.6187499761581421,0.7161459922790527,0.5958330035209656,0.7041670083999634,0.7041670083999634,782376000,AMZN,1.1799756,0.7786459922790527,0.07447898387908936,0.0
1998-09-17,0.6703130006790161,0.6958330273628235,0.637499988079071,0.6416670083999634,0.6416670083999634,849156000,AMZN,1.1913509,0.7182289958000183,0.07656198740005493,0.0
1998-09-21,0.6333330273628235,0.7239580154418945,0.6333330273628235,0.7124999761581421,0.7124999761581421,475344000,AMZN,1.160016,0.7765629887580872,0.06406301259994507,0.0
1998-09-28,0.9697920083999634,1.0,0.9322919845581055,0.9635419845581055,0.9635419845581055,772092000,AMZN,1.409022,0.8812500238418578,-0.08229196071624767,0.0
1998-10-01,0.8999999761581421,0.925000011920929,0.8333330154418945,0.8552079796791077,0.8552079796791077,687840000,AMZN,1.560219,0.9557290077209474,0.10052102804183971,0.0
1998-10-05,0.9072920083999634,0.925000011920929,0.8416669964790344,0.8725259900093079,0.8725259900093079,489924000,AMZN,1.5989586,1.0119789838790894,0.1394529938697815,0.0
1998-10-06,0.9291669726371765,0.9354169964790344,0.8666669726371765,0.9026039838790894,0.9026039838790894,563436000,AMZN,1.605463,0.9692710041999816,0.06666702032089222,0.0
1998-10-08,0.690625011920929,0.7333329916000366,0.6666669845581055,0.7182289958000183,0.7182289958000183,607692000,AMZN,1.6024139,1.0541670322418213,0.335938036441803,0.0
1998-10-09,0.7520830035209656,0.765625,0.6979169845581055,0.7598959803581238,0.7598959803581238,414540000,AMZN,1.5616577,1.0536459684371948,0.29374998807907104,0.0
1998-10-14,0.7588539719581604,0.8135420083999634,0.7479169964790344,0.7791669964790344,0.7791669964790344,311808000,AMZN,1.4213195,1.0817710161209106,0.3026040196418762,0.0
1998-10-15,0.7854170203208923,0.815625011920929,0.7708330154418945,0.8088539838790894,0.8088539838790894,339420000,AMZN,1.3776623,1.0708329677581787,0.26197898387908936,0.0
1998-10-23,0.9541670083999634,0.9859380125999451,0.9510419964790344,0.9677079916000366,0.9677079916000366,272496000,AMZN,1.2607446,1.0645829439163208,0.09687495231628418,0.0
1998-10-29,1.010938048362732,1.0604170560836792,0.9916669726371765,1.0541670322418213,1.0541670322418213,658644000,AMZN,1.298131,1.2770830392837524,0.22291600704193115,0.0
1998-11-04,1.0947920083999634,1.100000023841858,1.0552079677581787,1.0817710161209106,1.0817710161209106,407664000,AMZN,1.3882735,1.752604007720947,0.6708329916000364,0.0
1998-11-18,1.2635420560836792,1.421875,1.2625000476837158,1.3666670322418213,1.3666670322418213,1182672000,AMZN,1.5626776,1.7760419845581057,0.4093749523162844,0.0
1998-12-03,1.6593749523162842,1.7041670083999634,1.5416669845581055,1.5791670083999634,1.5791670083999634,436728000,AMZN,2.6416383,2.7067708969116215,1.1276038885116582,0.0
1998-12-11,1.750520944595337,1.8666670322418213,1.75,1.8583329916000366,1.8583329916000366,509352000,AMZN,2.5525837,3.112499952316284,1.2541669607162476,0.0
1998-12-17,2.200000047683716,2.4291670322418213,2.171354055404663,2.3062500953674316,2.3062500953674316,1352700000,AMZN,2.9639537,4.615624904632568,2.3093748092651367,0.0
1998-12-29,2.9166669845581055,2.917707920074463,2.737499952316284,2.769270896911621,2.769270896911621,492156000,AMZN,3.5896745,2.6500000953674316,-0.11927080154418945,0.0
1999-01-11,4.599999904632568,4.625,4.190625190734863,4.615624904632568,4.615624904632568,778460000,AMZN,4.548022,2.756249904632569,0.0,1.8593749999999996
1999-01-15,3.5,3.75156307220459,3.440624952316284,3.5093750953674316,3.5093750953674316,402652000,AMZN,4.928251,2.728125095367432,-0.7812499999999996,0.0
1999-01-20,3.37656307220459,3.424999952316284,2.7437500953674316,2.825000047683716,2.825000047683716,610704000,AMZN,4.7983623,2.4359378814697266,-0.38906216621398926,0.0
1999-01-29,3.0406250953674316,3.0406250953674316,2.875,2.92343807220459,2.92343807220459,327920000,AMZN,4.0328035,2.6624999046325684,-0.2609381675720215,0.0
1999-02-01,2.9437499046325684,3.0578129291534424,2.875,2.8968749046325684,2.8968749046325684,255620000,AMZN,3.9612753,2.879688024520874,-0.017186880111694336,0.0
1999-02-08,2.859375,2.878124952316284,2.643749952316284,2.7281250953674316,2.7281250953674316,251964000,AMZN,3.6354902,3.03281307220459,0.3046879768371582,0.0
1999-02-09,2.6984379291534424,2.700000047683716,2.4984378814697266,2.5,2.5,256520000,AMZN,3.5454066,3.0875000953674316,0.5875000953674316,0.0
1999-02-11,2.512500047683716,2.754688024520874,2.487499952316284,2.746875047683716,2.746875047683716,275860000,AMZN,3.3393664,3.037499904632569,0.290624856948853,0.0
1999-02-17,2.460937976837158,2.551563024520874,2.3125,2.3375000953674316,2.3375000953674316,193372000,AMZN,3.0880558,3.4281249046325684,1.0906248092651367,0.0
1999-02-25,2.9156250953674316,3.140625,2.8656249046325684,3.125,3.125,733796000,AMZN,3.0853074,3.460937976837158,0.0,-0.3359379768371582
1999-03-04,3.137500047683716,3.174999952316284,2.8968749046325684,3.003124952316284,3.003124952316284,357748000,AMZN,3.5540183,3.4968750476837154,0.4937500953674312,0.0
1999-03-10,3.418750047683716,3.473438024520874,3.3499999046325684,3.4281249046325684,3.4281249046325684,282352000,AMZN,3.662862,4.304687976837158,0.8765630722045898,0.0
1999-03-11,3.4937500953674316,3.5687499046325684,3.2750000953674316,3.371875047683716,3.371875047683716,325044000,AMZN,3.71473,4.275000095367432,0.9031250476837158,0.0
1999-03-12,3.3499999046325684,3.3843750953674316,3.215625047683716,3.332813024520874,3.332813024520874,186652000,AMZN,3.746265,4.662499904632568,1.3296868801116943,0.0
1999-04-08,4.3703131675720215,4.603125095367432,4.150000095367432,4.474999904632568,4.474999904632568,229756000,AMZN,4.801589,4.206250190734863,-0.2687497138977051,0.0
1999-04-23,4.821875095367432,5.412499904632568,4.793749809265137,5.253125190734863,5.253125190734863,634336000,AMZN,5.123172,3.3093750476837163,0.0,1.943750143051147
1999-04-29,4.310937881469727,4.543749809265137,4.125,4.206250190734863,4.206250190734863,844168000,AMZN,5.535248,3.2703130245208736,-0.9359371662139897,0.0
1999-05-07,3.518749952316284,3.5999999046325684,3.2750000953674316,3.409374952316284,3.409374952316284,333080000,AMZN,4.805224,2.9687499999999996,-0.4406249523162846,0.0
1999-05-13,3.609375,3.6968750953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,229980000,AMZN,4.370202,2.710937976837158,-0.6890621185302734,0.0
1999-06-01,2.7874999046325684,2.8375000953674316,2.6246089935302734,2.645313024520874,2.645313024520874,401528000,AMZN,3.4250982,2.9375000000000004,0.2921869754791264,0.0
1999-06-02,2.6187500953674316,2.875,2.4281249046325684,2.8031249046325684,2.8031249046325684,738128000,AMZN,3.3784466,2.9437499046325684,0.140625,0.0
1999-06-10,2.796875,2.953125,2.753124952316284,2.898437976837158,2.898437976837158,254212000,AMZN,3.2402499,3.059375047683716,0.16093707084655762,0.0
1999-06-22,3.07968807220459,3.237499952316284,2.9124999046325684,2.9375,2.9375,334588000,AMZN,3.1936178,3.375,0.4375,0.0
1999-06-25,2.910938024520874,2.9375,2.703125,2.754688024520874,2.754688024520874,195036000,AMZN,3.2673025,3.2921879291534424,0.5374999046325684,0.0
1999-06-30,2.9124999046325684,3.231250047683716,2.875,3.128124952316284,3.128124952316284,338124000,AMZN,3.273262,2.670312881469727,-0.4578120708465572,0.0
1999-07-20,3.2281250953674316,3.234375,3.00156307220459,3.003124952316284,3.003124952316284,344436000,AMZN,3.656434,2.2750000953674316,-0.7281248569488525,0.0
1999-08-09,2.2874999046325684,2.2874999046325684,2.114063024520874,2.137500047683716,2.137500047683716,260828000,AMZN,2.999453,2.9812500476837163,0.8437500000000004,0.0
1999-08-13,2.375,2.4359378814697266,2.3531250953674316,2.4359378814697266,2.4359378814697266,215696000,AMZN,2.8574777,3.121875047683716,0.6859371662139893,0.0
1999-08-25,3.070312976837158,3.325000047683716,3.0374999046325684,3.3218750953674316,3.3218750953674316,418828000,AMZN,3.3108518,3.262500047683716,0.0,0.05937504768371582
1999-09-01,3.174999952316284,3.174999952316284,2.9375,2.976562976837158,2.976562976837158,439232000,AMZN,3.6428528,3.112499952316284,0.13593697547912598,0.0
1999-09-03,3.1812500953674316,3.200000047683716,3.03125,3.121875047683716,3.121875047683716,328718000,AMZN,3.6527462,3.128124952316284,0.006249904632568359,0.0
1999-09-07,3.190624952316284,3.21875,3.106250047683716,3.1468749046325684,3.1468749046325684,180174000,AMZN,3.6553545,3.2937500476837163,0.1468751430511479,0.0
1999-09-20,3.184375047683716,3.25,3.1343750953674316,3.137500047683716,3.137500047683716,119142000,AMZN,3.6170435,4.418749809265137,1.281249761581421,0.0
1999-09-22,3.143749952316284,3.325000047683716,3.034374952316284,3.299999952316284,3.299999952316284,200750000,AMZN,3.558605,3.996875047683716,0.6968750953674316,0.0
1999-09-27,3.309375047683716,3.393749952316284,3.09375,3.128124952316284,3.128124952316284,287662000,AMZN,3.5306635,3.703125,0.5750000476837158,0.0
1999-10-01,3.8499999046325684,3.9625000953674316,3.832813024520874,3.862499952316284,3.862499952316284,208606000,AMZN,3.9576297,3.9312500953674316,0.06875014305114746,0.0
1999-10-18,3.753124952316284,3.825000047683716,3.5531249046325684,3.703125,3.703125,215876000,AMZN,4.6776752,3.9000000953674316,0.19687509536743164,0.0
1999-10-26,4.15625,4.215624809265137,4.006249904632568,4.0625,4.0625,154230000,AMZN,4.4457197,3.9468750953674316,-0.11562490463256836,0.0
1999-11-09,4.099999904632568,4.153124809265137,3.5,3.5406250953674316,3.5406250953674316,529542000,AMZN,3.9471471,4.25,0.7093749046325684,0.0
1999-11-17,3.8968749046325684,4.0,3.7718749046325684,3.825000047683716,3.825000047683716,133148000,AMZN,4.1570864,5.181250095367432,1.3562500476837158,0.0
1999-11-26,4.553124904632568,4.756249904632568,4.53125,4.65625,4.65625,229920000,AMZN,4.471237,4.703125,0.0,-0.046875
1999-12-08,4.340624809265137,4.650000095367432,4.300000190734863,4.428124904632568,4.428124904632568,257344000,AMZN,4.8814316,3.953125,-0.47499990463256836,0.0
1999-12-14,5.1875,5.199999809265137,4.678124904632568,4.78125,4.78125,202158000,AMZN,5.4006286,3.487499952316284,-1.2937500476837158,0.0
1999-12-15,4.643750190734863,4.971875190734863,4.550000190734863,4.824999809265137,4.824999809265137,202670000,AMZN,5.4523807,3.278125047683716,-1.546874761581421,0.0
1999-12-31,3.965625047683716,3.96875,3.799999952316284,3.8062500953674316,3.8062500953674316,145414000,AMZN,4.882822,3.5062499046325684,-0.3000001907348633,0.0
2000-01-03,4.074999809265137,4.478125095367432,3.9523439407348633,4.46875,4.46875,322352000,AMZN,4.7982984,3.4625000953674316,-1.0062499046325684,0.0
2000-01-04,4.268750190734863,4.574999809265137,4.087500095367432,4.096875190734863,4.096875190734863,349748000,AMZN,4.750264,3.2406249046325684,-0.8562502861022949,0.0
2000-01-11,3.34375,3.5,3.25,3.3375000953674316,3.3375000953674316,210654000,AMZN,4.2100034,3.471874952316284,0.13437485694885254,0.0
2000-01-14,3.3375000953674316,3.4312500953674316,3.200000047683716,3.2125000953674316,3.2125000953674316,137072000,AMZN,3.9231226,3.7500000000000004,0.5374999046325688,0.0
2000-01-19,3.206249952316284,3.375,3.1500000953674316,3.340625047683716,3.340625047683716,164910000,AMZN,3.775128,4.012499809265137,0.6718747615814209,0.0
2000-01-27,3.2593750953674316,3.387500047683716,3.231250047683716,3.346874952316284,3.346874952316284,135680000,AMZN,3.6855345,3.4500000476837163,0.10312509536743208,0.0
2000-02-14,3.784374952316284,3.7874999046325684,3.6781249046325684,3.721874952316284,3.721874952316284,103394000,AMZN,4.31511,3.174999952316284,-0.546875,0.0
2000-02-17,3.5625,3.565624952316284,3.4000000953674316,3.450000047683716,3.450000047683716,122592000,AMZN,4.197578,3.34375,-0.10625004768371582,0.0
2000-02-18,3.421875,3.450000047683716,3.1937499046325684,3.237499952316284,3.237499952316284,174528000,AMZN,4.115697,3.2656250000000004,0.028125047683716264,0.0
2000-02-29,3.299999952316284,3.4484379291534424,3.293750047683716,3.4437499046325684,3.4437499046325684,142970000,AMZN,3.7051826,3.6187500953674316,0.17500019073486328,0.0
2000-03-14,3.3031249046325684,3.346874952316284,3.168750047683716,3.28125,3.28125,96106000,AMZN,3.4388838,3.196875095367431,-0.0843749046325688,0.0
2000-03-15,3.237499952316284,3.2562499046325684,3.0999999046325684,3.1875,3.1875,121654000,AMZN,3.4323788,3.1093750000000004,-0.07812499999999956,0.0
2000-03-28,3.6187500953674316,3.637500047683716,3.473438024520874,3.5062499046325684,3.5062499046325684,103952000,AMZN,3.7072444,2.746875047683716,-0.7593748569488525,0.0
2000-04-06,3.171875,3.2750000953674316,3.09375,3.2125000953674316,3.2125000953674316,120654000,AMZN,3.505667,2.7593750953674316,-0.453125,0.0
2000-04-10,3.362499952316284,3.421875,3.1624999046325684,3.168750047683716,3.168750047683716,90472000,AMZN,3.4696107,2.8062500953674316,-0.3624999523162842,0.0
2000-04-19,2.765625,2.765625,2.5843749046325684,2.671875,2.671875,107476000,AMZN,2.9468892,2.743750095367432,0.07187509536743208,0.0
2000-04-20,2.668750047683716,2.684375047683716,2.4937500953674316,2.6187500953674316,2.6187500953674316,98506000,AMZN,2.8923235,2.6875,0.06874990463256836,0.0
2000-05-04,2.7125000953674316,2.825000047683716,2.65625,2.753124952316284,2.753124952316284,94504000,AMZN,2.9009902,2.2750000953674316,-0.47812485694885254,0.0
2000-05-08,2.840625047683716,2.9625000953674316,2.7718749046325684,2.800781011581421,2.800781011581421,79000000,AMZN,2.928689,2.5875000953674316,-0.21328091621398926,0.0
2000-05-15,2.6812500953674316,2.825000047683716,2.543750047683716,2.8031249046325684,2.8031249046325684,82508000,AMZN,2.8807695,2.5281250476837163,-0.2749998569488521,0.0
2000-05-24,2.3218750953674316,2.487499952316284,2.0218749046325684,2.4281249046325684,2.4281249046325684,233332000,AMZN,2.7949557,2.3156249523162846,-0.11249995231628374,0.0
2000-06-02,2.6187500953674316,2.90625,2.612499952316284,2.893749952316284,2.893749952316284,166450000,AMZN,2.5846114,1.693750023841858,0.0,1.1999999284744263
2000-06-15,2.3499999046325684,2.3968749046325684,2.265625,2.315624952316284,2.315624952316284,71094000,AMZN,2.5758667,1.806249976158142,-0.5093749761581421,0.0
2000-06-26,1.765625,1.7664060592651367,1.640625,1.696874976158142,1.696874976158142,421528000,AMZN,2.2937577,2.087500095367432,0.39062511920929,0.0
2000-06-27,1.6875,1.9249999523162842,1.6749999523162842,1.8250000476837158,1.8250000476837158,352764000,AMZN,2.2274823,2.0437500476837163,0.21875000000000044,0.0
2000-06-30,1.850000023841858,1.8624999523162842,1.774999976158142,1.8156249523162842,1.8156249523162842,129038000,AMZN,2.1024277,1.9375,0.12187504768371582,0.0
2000-07-05,1.850000023841858,1.9249999523162842,1.818750023841858,1.8250000476837158,1.8250000476837158,84272000,AMZN,2.0446932,1.8031250238418584,-0.021875023841857466,0.0
2000-07-21,2.0218749046325684,2.125,2.0218749046325684,2.0562500953674316,2.0562500953674316,94258000,AMZN,2.0714326,1.684375047683716,-0.3718750476837156,0.0
2000-08-07,1.600000023841858,1.712499976158142,1.5812499523162842,1.6906249523162842,1.6906249523162842,88062000,AMZN,1.7079526,1.9562499523162844,0.2656250000000002,0.0
2000-08-18,1.962499976158142,2.0062499046325684,1.946874976158142,1.9500000476837158,1.9500000476837158,147422000,AMZN,1.7957757,2.1187500953674316,0.0,-0.16875004768371582
2000-08-22,1.90625,1.9093749523162842,1.803125023841858,1.8250000476837158,1.8250000476837158,70164000,AMZN,1.8558162,2.121875047683716,0.296875,0.0
2000-08-29,1.975000023841858,2.043750047683716,1.943750023841858,1.9812500476837158,1.9812500476837158,90422000,AMZN,1.9442003,1.8750000000000004,0.0,0.10625004768371538
2000-09-11,2.1312499046325684,2.2609379291534424,2.109375,2.1187500953674316,2.1187500953674316,108942000,AMZN,2.2292848,1.7937500476837158,-0.3250000476837158,0.0
2000-09-12,2.168750047683716,2.2093749046325684,2.112499952316284,2.1343750953674316,2.1343750953674316,76430000,AMZN,2.2365255,1.7531249523162842,-0.38125014305114746,0.0
2000-09-13,2.065624952316284,2.15625,2.049999952316284,2.121875047683716,2.121875047683716,81700000,AMZN,2.2316034,1.7999999523162844,-0.3218750953674314,0.0
2000-09-26,2.03125,2.0562500953674316,1.978124976158142,1.9874999523162842,1.9874999523162842,85208000,AMZN,2.092859,1.0968749523162842,-0.890625,0.0
2000-10-09,1.5125000476837158,1.5281250476837158,1.368749976158142,1.5031249523162842,1.5031249523162842,254550000,AMZN,1.7878195,1.6437499523162844,0.14062500000000022,0.0
2000-10-12,1.4187500476837158,1.4406249523162842,1.2312500476837158,1.256250023841858,1.256250023841858,160652000,AMZN,1.6066407,1.9874999523162846,0.7312499284744267,0.0
2000-10-13,1.212499976158142,1.443750023841858,1.1749999523162842,1.421875,1.421875,152668000,AMZN,1.5432086,1.8781249523162842,0.4562499523162842,0.0
2000-10-17,1.243749976158142,1.259374976158142,1.0437500476837158,1.0968749523162842,1.0968749523162842,302810000,AMZN,1.4296153,1.846874952316284,0.7499999999999998,0.0
2000-10-18,0.9937499761581421,1.2687499523162842,0.96875,1.256250023841858,1.256250023841858,375774000,AMZN,1.3788193,1.693750023841858,0.4375,0.0
2000-10-20,1.384374976158142,1.5625,1.3562500476837158,1.540624976158142,1.540624976158142,232438000,AMZN,1.3475718,1.5031249523162842,0.0,0.03750002384185791
